国家	美国	美国	美国	美国	美国
指标名称	期货收盘价(连续):CME三级牛奶	期货收盘价(活跃合约):CME三级牛奶	期货收盘价(连续):CME饲牛	期货收盘价(活跃合约):CME饲牛	期货结算价(连续):CME活牛
频率	日	日	日	日	日
单位	美元/英担	美元/英担	美元/磅	美元/磅	美分/磅
指标ID	S0146997	S0180898	S0146998	S0180902	S0069690
起始时间	2010/12/6	2010/12/7	2010/12/6	2010/12/16	2010/11/19
结束时间	2019/5/10	2019/5/10	2019/5/10	2019/5/10	2019/5/10
来源	CME	CME	CME	CME	CME
更新时间	2019/5/11	2019/5/11	2019/5/11	2019/5/11	2019/5/11
2015/4/21	15.85	16.51	212.6	208.68	156.3
2015/4/22	15.8	16.5	212.3	208.45	156.3
2015/4/23	15.81	16.69	214.22	212.95	159.3
2015/4/24	15.8	16.61	214.85	215.62	161.22
2015/4/27	15.81	16.48	214.9	213.3	160.47
2015/4/28	15.81	16.36	215.95	213.82	161
2015/4/29	16.29	16.29	216.5	214.62	160.8
2015/4/30	16.22	16.22	217.5	214.68	159.5
2015/5/1	16.26	16.26	213.57	214.93	149.18
2015/5/4	16.39	16.39	215.15	217.28	150.72
2015/5/5	16.29	16.29	215.25	218.38	151.45
2015/5/6	16.31	16.92	214.5	216.72	150.22
2015/5/7	16.33	17	215	216.82	149.38
2015/5/8	16.38	17.37	215.97	217.88	149.38
2015/5/11	16.32	17.03	216.6	217.32	150.25
2015/5/12	16.33	17.04	217.85	216.75	151.47
2015/5/13	16.25	16.59	219	218	152.43
2015/5/14	16.25	16.7	219.7	219.38	154.55
2015/5/15	16.21	16.6	219	218.2	152.53
2015/5/18	16.22	16.68	219.2	216.6	151.62
2015/5/19	16.22	16.5	219.45	217	151.57
2015/5/20	16.24	16.49	219.68	217.6	151.97
2015/5/21	16.24	16.63	220.1	217.65	151.35
2015/5/22	16.22	16.48	218.9	218.9	152.38
2015/5/26	16.21	16.39	219.88	219.88	151.88
2015/5/27	16.21	16.55	221.93	221.93	151.8
2015/5/28	16.22	16.75	225.68	225.68	152.47
2015/5/29	16.22	16.84	223.03	223.03	153.5
2015/6/1	16.23	17	223.4	223.4	153.15
2015/6/2	16.23	16.9	223.3	223.3	153.15
2015/6/3	16.7	16.7	222.2	222.2	153.3
2015/6/4	16.75	16.75	222.32	222.32	152.5
2015/6/5	16.7	16.7	222	222	153.22
2015/6/8	16.66	16.66	222.85	222.85	153.3
2015/6/9	16.71	16.71	224.4	224.4	153.47
2015/6/10	16.79	16.79	227.32	227.32	155.07
2015/6/11	16.79	16.79	226	226	154.78
2015/6/12	16.75	16.75	224.2	224.2	155.22
2015/6/15	16.74	16.74	224.18	224.18	152.43
2015/6/16	16.74	16.74	224.7	224.7	151.95
2015/6/17	16.75	16.75	225.22	225.22	151.9
2015/6/18	16.73	16.73	222.3	222.3	150.6
2015/6/19	16.74	16.74	223.7	223.7	152
2015/6/22	16.74	16.74	226.25	226.25	152.72
2015/6/23	16.73	16.73	225.07	225.07	152.45
2015/6/24	16.7	16.7	223.55	223.55	152
2015/6/25	16.69	16.69	219.05	219.05	149.5
2015/6/26	16.69	16.69	217.18	217.18	148.4
2015/6/29	16.69	16.69	219.18	219.18	149.65
2015/6/30	16.71	16.71	214.57	214.57	149.68
2015/7/1	16.18	16.18	218.65	218.65	148.07
2015/7/2	16.11	16.11	217.47	217.47	151.07
2015/7/6	16.05	16.05	216.88	216.88	150.5
2015/7/7	16.12	16.12	217	217	150.5
2015/7/8	16.24	16.24	213.65	213.65	151.07
2015/7/9	16.38	16.38	212	212	149
2015/7/10	16.47	16.47	211.55	211.55	148.47
2015/7/13	16.37	16.37	212.12	212.12	146.62
2015/7/14	16.39	16.39	214.78	214.78	146.6
2015/7/15	16.34	16.34	215.05	215.05	147.15
2015/7/16	16.33	16.33	214.53	214.53	147.03
2015/7/17	16.31	16.31	214.95	214.95	146.5
2015/7/20	16.31	16.31	215.65	215.65	146.72
2015/7/21	16.34	16.34	213.05	213.05	146.75
2015/7/22	16.33	16.33	212.4	212.4	145.15
2015/7/23	16.33	16.33	209.6	209.6	144.5
2015/7/24	16.31	16.31	209.75	209.75	143.35
2015/7/27	16.31	16.31	208.25	208.25	143.3
2015/7/28	16.31	16.31	211.7	211.7	143.03
2015/7/29	16.3	16.3	211.5	211.5	144.68
2015/7/30	16.3	16.3	211.45	211.45	144.93
2015/7/31	16.29	16.29	211.47	211.47	145.22
2015/8/3	16.29	16.74	214.22	214.22	147.9
2015/8/4	16.28	16.8	213.72	213.72	148
2015/8/5	16.38	16.75	214.43	214.43	148.22
2015/8/6	16.5	16.8	215.43	215.43	148.68
2015/8/7	16.47	16.57	214.03	214.03	149.72
2015/8/10	16.47	16.72	214.8	214.8	150.57
2015/8/11	16.42	16.6	214.4	214.4	150.25
2015/8/12	16.46	16.6	214.5	208.57	150.18
2015/8/13	16.42	16.57	214.05	208.1	148.7
2015/8/14	16.41	16.46	214.1	207.32	148.72
2015/8/17	16.44	16.48	214.28	206.8	147.88
2015/8/18	16.45	16.7	214.57	206.95	147
2015/8/19	16.41	16.75	213.3	203.3	147.2
2015/8/20	16.42	16.9	212.97	203.28	145.25
2015/8/21	16.41	16.74	211.68	199.47	146.47
2015/8/24	16.41	16.44	210.75	195	143.03
2015/8/25	16.41	16.46	210.6	194.32	143.85
2015/8/26	16.34	16.37	210.1	196.65	143.68
2015/8/27	16.32	16.25	210	196.88	144.6
2015/8/28	16.31	16.16	202.88	199.32	146.03
2015/8/31	16.3	16.21	201.95	198.1	144.4
2015/9/1	16.32	16.33	199.95	195.1	143.2
2015/9/2	16.12	16.12	200.88	196.55	141.32
2015/9/3	16.14	16.14	202.55	197.1	141.22
2015/9/4	16.12	16.12	201.15	195.62	141.6
2015/9/8	16.13	16.13	204.53	199.5	143.47
2015/9/9	16.13	16.13	203.7	198.12	143.47
2015/9/10	16.01	16.01	203.68	198	142.97
2015/9/11	15.97	15.97	200.45	194.75	142.95
2015/9/14	15.91	15.91	199.7	194.35	141.03
2015/9/15	15.9	15.9	198	192.4	141.47
2015/9/16	15.82	15.82	193.9	188.25	140.6
2015/9/17	15.84	15.84	193.62	188.4	137.6
2015/9/18	15.84	15.84	192.93	185.3	136.85
2015/9/21	15.84	15.84	194.78	187.35	136.8
2015/9/22	15.84	15.84	195.55	186.5	137
2015/9/23	15.82	15.82	195.03	182.38	136.22
2015/9/24	15.82	15.6	194.25	183.03	133.22
2015/9/25	15.8	15.51	184.6	184.6	130.7
2015/9/28	15.8	15.34	184.95	184.95	131.85
2015/9/29	0	15.41	180.78	176.95	132.18
2015/9/30	15.45	15.45	177.55	171.97	129.18
2015/10/1	15.56	15.56	175.5	170.47	124.67
2015/10/2	15.66	15.66	179.82	175	121.4
2015/10/5	15.94	15.94	176.55	172.15	121.35
2015/10/6	15.68	15.68	182.47	178.03	122.12
2015/10/7	15.63	15.63	184.75	180.8	125.12
2015/10/8	15.74	15.74	188.03	184.3	129.35
2015/10/9	15.77	15.77	189.57	185.75	131.18
2015/10/12	15.77	15.77	189.3	186.47	131.75
2015/10/13	15.74	15.77	189.85	186.45	131.93
2015/10/14	15.67	15.73	191.07	187.1	132.43
2015/10/15	15.57	15.58	189.75	185.82	133.75
2015/10/16	15.6	15.68	193.62	190	135.95
2015/10/19	15.56	15.51	195.25	192.32	135.95
2015/10/20	15.56	15.45	194.88	192.8	140.6
2015/10/21	15.53	15.64	194.85	191.6	139.97
2015/10/22	15.52	15.62	195.2	193.65	140.3
2015/10/23	15.49	15.46	194.88	184.7	140.72
2015/10/26	15.46	15.54	193.1	182.68	141.03
2015/10/27	15.47	15.52	193.15	182.2	139.55
2015/10/28	15.46	15.51	193.7	184.65	136.68
2015/10/29	15.45	15.39	193.15	183.78	140
2015/10/30	15.42	15.3	190.75	182.7	139.25
2015/11/2	15.42	15.27	191.65	183.2	141.55
2015/11/3	15.43	15.25	190.05	181.65	141.68
2015/11/4	15.42	15.42	186.15	177.68	140.22
2015/11/5	15.64	15.64	182.2	173	137.22
2015/11/6	15.61	15.61	181.8	172.47	134.4
2015/11/9	15.5	15.5	177.12	167.53	131.93
2015/11/10	15.48	15.48	173.15	163.72	131.93
2015/11/11	15.45	15.45	175.45	166.07	128.32
2015/11/12	15.41	15.41	176	167.15	131.32
2015/11/13	15.41	15.41	174.72	164.1	133.15
2015/11/16	15.41	15.41	172.78	160.05	127.67
2015/11/17	15.37	14.76	173.62	160.78	127.67
2015/11/18	15.33	14.88	175.4	163.78	128.03
2015/11/19	15.31	14.81	175.22	161.85	130.97
2015/11/20	15.33	14.78	162.97	162.97	129.9
2015/11/23	15.32	14.6	164.15	164.15	130.72
2015/11/24	15.32	14.49	163.8	163.8	132.18
2015/11/25	15.29	14.57	165.07	165.07	130.25
2015/11/27	0	0	166	166	130.95
