Date,?RU1,RU2,RU3,RU4,RU5,RU6,RU7,RU8,RU9,RU10,RU11,RU12,RU13
07/08/2008,5170,6315,5808.333333,6983.333333,6925,6911.666667,4842.5,5135,5205,12371.66667,12380,12266.66667,13020
08/08/2008,5092.5,6265,5786.666667,6973.333333,6900,6873.333333,4809.166667,5056.666667,5128.333333,12335,12350,12233.33333,12980
09/08/2008,5015,6215,5765,6963.333333,6875,6835,4775.833333,4978.333333,5051.666667,12298.33333,12320,12200,12940
10/08/2008,4937.5,6165,5743.333333,6953.333333,6850,6796.666667,4742.5,4900,4975,12261.66667,12290,12166.66667,12900
11/08/2008,4860,6115,5721.666667,6943.333333,6825,6758.333333,4709.166667,4821.666667,4898.333333,12225,12260,12133.33333,12860
12/08/2008,4782.5,6065,5700,6933.333333,6800,6720,4675.833333,4743.333333,4821.666667,12188.33333,12230,12100,12820
13/08/2008,4722.5,6020.833333,5698.333333,6930,6783.333333,6700,4664.166667,4691.666667,4753.333333,12155,12205,12066.66667,12788.33333
14/08/2008,4662.5,5976.666667,5696.666667,6926.666667,6766.666667,6680,4652.5,4640,4685,12121.66667,12180,12033.33333,12756.66667
15/08/2008,4593.333333,5939.166667,5703.333333,6920,6748.333333,6661.666667,4642.5,4580,4606.666667,12085,12153.33333,12000,12723.33333
16/08/2008,4524.166667,5901.666667,5710,6913.333333,6730,6643.333333,4632.5,4520,4528.333333,12048.33333,12126.66667,11966.66667,12690
17/08/2008,4474.166667,5880,5713.333333,6906.666667,6711.666667,6631.666667,4605.833333,4471.666667,4476.666667,12015,12103.33333,11933.33333,12658.33333
18/08/2008,4424.166667,5858.333333,5716.666667,6900,6693.333333,6620,4579.166667,4423.333333,4425,11981.66667,12080,11900,12626.66667
19/08/2008,4374.166667,5836.666667,5720,6893.333333,6675,6608.333333,4552.5,4375,4373.333333,11948.33333,12056.66667,11866.66667,12595
20/08/2008,4324.166667,5815,5723.333333,6886.666667,6656.666667,6596.666667,4525.833333,4326.666667,4321.666667,11915,12033.33333,11833.33333,12563.33333
21/08/2008,4274.166667,5793.333333,5726.666667,6880,6638.333333,6585,4499.166667,4278.333333,4270,11881.66667,12010,11800,12531.66667
22/08/2008,4221.666667,5773.333333,5736.666667,6866.666667,6610,6578.333333,4472.5,4226.666667,4216.666667,11848.33333,11985,11766.66667,12493.33333
23/08/2008,4169.166667,5753.333333,5746.666667,6853.333333,6581.666667,6571.666667,4445.833333,4175,4163.333333,11815,11960,11733.33333,12455
24/08/2008,4127.5,5745,5756.666667,6836.666667,6553.333333,6571.666667,4421.666667,4133.333333,4121.666667,11790,11943.33333,11716.66667,12421.66667
25/08/2008,4085.833333,5736.666667,5766.666667,6820,6525,6571.666667,4397.5,4091.666667,4080,11765,11926.66667,11700,12388.33333
26/08/2008,4044.166667,5728.333333,5776.666667,6803.333333,6496.666667,6571.666667,4373.333333,4050,4038.333333,11740,11910,11683.33333,12355
27/08/2008,4002.5,5720,5786.666667,6786.666667,6468.333333,6571.666667,4349.166667,4008.333333,3996.666667,11715,11893.33333,11666.66667,12321.66667
28/08/2008,3960.833333,5711.666667,5796.666667,6770,6440,6571.666667,4325,3966.666667,3955,11690,11876.66667,11650,12288.33333
29/08/2008,3917.5,5713.333333,5810,6753.333333,6413.333333,6576.666667,4300.833333,3922.5,3913.333333,11648.33333,11851.66667,11616.66667,12255
30/08/2008,3874.166667,5715,5823.333333,6736.666667,6386.666667,6581.666667,4276.666667,3878.333333,3871.666667,11606.66667,11826.66667,11583.33333,12221.66667
31/08/2008,3854.166667,5730,5838.333333,6726.666667,6376.666667,6593.333333,4278.333333,3857.5,3853.333333,11573.33333,11810,11550,12205
01/09/2008,3834.166667,5745,5853.333333,6716.666667,6366.666667,6605,4280,3836.666667,3835,11540,11793.33333,11516.66667,12188.33333
02/09/2008,3814.166667,5760,5868.333333,6706.666667,6356.666667,6616.666667,4281.666667,3815.833333,3816.666667,11506.66667,11776.66667,11483.33333,12171.66667
03/09/2008,3794.166667,5775,5883.333333,6696.666667,6346.666667,6628.333333,4283.333333,3795,3798.333333,11473.33333,11760,11450,12155
04/09/2008,3774.166667,5790,5898.333333,6686.666667,6336.666667,6640,4285,3774.166667,3780,11440,11743.33333,11416.66667,12138.33333
05/09/2008,3754.166667,5805,5913.333333,6676.666667,6326.666667,6651.666667,4286.666667,3753.333333,3761.666667,11406.66667,11726.66667,11383.33333,12121.66667
06/09/2008,3734.166667,5820,5928.333333,6666.666667,6316.666667,6663.333333,4288.333333,3732.5,3743.333333,11373.33333,11710,11350,12105
07/09/2008,3720.833333,5838.333333,5946.666667,6656.666667,6306.666667,6675,4290,3718.333333,3731.666667,11353.33333,11698.33333,11333.33333,12096.66667
08/09/2008,3708.333333,5860,5966.666667,6640,6298.333333,6690,4292.5,3705.833333,3720,11320,11670,11300,12088.33333
09/09/2008,3695.833333,5881.666667,5986.666667,6623.333333,6290,6705,4295,3693.333333,3708.333333,11286.66667,11641.66667,11266.66667,12080
10/09/2008,3683.333333,5903.333333,6006.666667,6606.666667,6281.666667,6720,4297.5,3680.833333,3696.666667,11253.33333,11613.33333,11233.33333,12071.66667
11/09/2008,3670.833333,5925,6026.666667,6590,6273.333333,6735,4300,3668.333333,3685,11220,11585,11200,12063.33333
12/09/2008,3659.166667,5951.666667,6049.166667,6573.333333,6265,6750,4305,3656.666667,3673.333333,11183.33333,11556.66667,11166.66667,12046.66667
13/09/2008,3647.5,5978.333333,6071.666667,6556.666667,6256.666667,6765,4310,3645,3661.666667,11146.66667,11528.33333,11133.33333,12030
14/09/2008,3645,5998.333333,6085.833333,6543.333333,6250,6778.333333,4313.333333,3641.666667,3660,11113.33333,11501.66667,11100,12015
15/09/2008,3642.5,6018.333333,6100,6530,6243.333333,6791.666667,4316.666667,3638.333333,3658.333333,11080,11475,11066.66667,12000
16/09/2008,3640,6038.333333,6114.166667,6516.666667,6236.666667,6805,4320,3635,3656.666667,11046.66667,11448.33333,11033.33333,11985
17/09/2008,3637.5,6058.333333,6128.333333,6503.333333,6230,6818.333333,4323.333333,3631.666667,3655,11013.33333,11421.66667,11000,11970
18/09/2008,3635,6078.333333,6142.5,6490,6223.333333,6831.666667,4326.666667,3628.333333,3653.333333,10980,11395,10966.66667,11955
19/09/2008,3631.666667,6095,6155.833333,6468.333333,6215,6845,4330,3623.333333,3651.666667,10946.66667,11363.33333,10931.66667,11936.66667
20/09/2008,3628.333333,6111.666667,6169.166667,6446.666667,6206.666667,6858.333333,4333.333333,3618.333333,3650,10913.33333,11331.66667,10896.66667,11918.33333
21/09/2008,3627.5,6126.666667,6175.833333,6431.666667,6208.333333,6866.666667,4336.666667,3616.666667,3650,10880,11301.66667,10861.66667,11906.66667
22/09/2008,3626.666667,6141.666667,6182.5,6416.666667,6210,6875,4340,3615,3650,10846.66667,11271.66667,10826.66667,11895
23/09/2008,3625.833333,6156.666667,6189.166667,6401.666667,6211.666667,6883.333333,4343.333333,3613.333333,3650,10813.33333,11241.66667,10791.66667,11883.33333
24/09/2008,3625,6171.666667,6195.833333,6386.666667,6213.333333,6891.666667,4346.666667,3611.666667,3650,10780,11211.66667,10756.66667,11871.66667
25/09/2008,3624.166667,6186.666667,6202.5,6371.666667,6215,6900,4350,3610,3650,10746.66667,11181.66667,10721.66667,11860
26/09/2008,3623.333333,6201.666667,6209.166667,6356.666667,6216.666667,6908.333333,4353.333333,3608.333333,3650,10713.33333,11151.66667,10686.66667,11848.33333
27/09/2008,3622.5,6216.666667,6215.833333,6341.666667,6218.333333,6916.666667,4356.666667,3606.666667,3650,10680,11121.66667,10651.66667,11836.66667
28/09/2008,3623.333333,6221.666667,6219.166667,6326.666667,6218.333333,6920,4360,3607.5,3650,10663.33333,11100,10633.33333,11825
29/09/2008,3623.333333,6225,6214.166667,6310,6216.666667,6923.333333,4361.666667,3605,3653.333333,10643.33333,11075,10615,11810
30/09/2008,3623.333333,6228.333333,6209.166667,6293.333333,6215,6926.666667,4363.333333,3602.5,3656.666667,10623.33333,11050,10596.66667,11795
01/10/2008,3623.333333,6231.666667,6204.166667,6276.666667,6213.333333,6930,4365,3600,3660,10603.33333,11025,10578.33333,11780
02/10/2008,3623.333333,6235,6199.166667,6260,6211.666667,6933.333333,4366.666667,3597.5,3663.333333,10583.33333,11000,10560,11765
03/10/2008,3620.833333,6226.666667,6187.5,6241.666667,6208.333333,6930,4355,3593.333333,3663.333333,10563.33333,10973.33333,10541.66667,11750
04/10/2008,3618.333333,6218.333333,6175.833333,6223.333333,6205,6926.666667,4343.333333,3589.166667,3663.333333,10543.33333,10946.66667,10523.33333,11735
05/10/2008,3615.833333,6210,6164.166667,6205,6201.666667,6923.333333,4331.666667,3585,3663.333333,10523.33333,10920,10505,11720
06/10/2008,3613.333333,6201.666667,6152.5,6186.666667,6198.333333,6920,4320,3580.833333,3663.333333,10503.33333,10893.33333,10486.66667,11705
07/10/2008,3610.833333,6193.333333,6140.833333,6168.333333,6195,6916.666667,4308.333333,3576.666667,3663.333333,10483.33333,10866.66667,10468.33333,11690
08/10/2008,3607.5,6181.666667,6127.5,6156.666667,6190,6910,4295.833333,3570.833333,3663.333333,10476.66667,10856.66667,10466.66667,11675
09/10/2008,3604.166667,6170,6114.166667,6145,6185,6903.333333,4283.333333,3565,3663.333333,10470,10846.66667,10465,11660
10/10/2008,3597.5,6155,6097.5,6128.333333,6176.666667,6891.666667,4269.166667,3557.5,3658.333333,10461.66667,10835,10458.33333,11641.66667
11/10/2008,3590.833333,6140,6080.833333,6111.666667,6168.333333,6880,4255,3550,3653.333333,10453.33333,10823.33333,10451.66667,11623.33333
12/10/2008,3583.333333,6120,6061.666667,6095,6160,6868.333333,4238.333333,3541.666667,3648.333333,10448.33333,10811.66667,10445,11613.33333
13/10/2008,3575.833333,6100,6042.5,6078.333333,6151.666667,6856.666667,4221.666667,3533.333333,3643.333333,10443.33333,10800,10438.33333,11603.33333
14/10/2008,3568.333333,6080,6023.333333,6061.666667,6143.333333,6845,4205,3525,3638.333333,10438.33333,10788.33333,10431.66667,11593.33333
15/10/2008,3560.833333,6060,6004.166667,6045,6135,6833.333333,4188.333333,3516.666667,3633.333333,10433.33333,10776.66667,10425,11583.33333
16/10/2008,3553.333333,6040,5985,6028.333333,6126.666667,6821.666667,4171.666667,3508.333333,3628.333333,10428.33333,10765,10418.33333,11573.33333
17/10/2008,3541.666667,6011.666667,5962.5,6005,6110,6796.666667,4148.333333,3496.666667,3617.5,10420,10743.33333,10408.33333,11548.33333
18/10/2008,3530,5983.333333,5940,5981.666667,6093.333333,6771.666667,4125,3485,3606.666667,10411.66667,10721.66667,10398.33333,11523.33333
19/10/2008,3519.166667,5958.333333,5918.333333,5966.666667,6078.333333,6746.666667,4101.666667,3475,3595.833333,10403.33333,10705,10390,11501.66667
20/10/2008,3508.333333,5933.333333,5896.666667,5951.666667,6063.333333,6721.666667,4078.333333,3465,3585,10395,10688.33333,10381.66667,11480
21/10/2008,3497.5,5908.333333,5875,5936.666667,6048.333333,6696.666667,4055,3455,3574.166667,10386.66667,10671.66667,10373.33333,11458.33333
22/10/2008,3486.666667,5883.333333,5853.333333,5921.666667,6033.333333,6671.666667,4031.666667,3445,3563.333333,10378.33333,10655,10365,11436.66667
23/10/2008,3475.833333,5858.333333,5831.666667,5906.666667,6018.333333,6646.666667,4008.333333,3435,3552.5,10370,10638.33333,10356.66667,11415
24/10/2008,3460,5826.666667,5798.333333,5885,5996.666667,6606.666667,3983.333333,3420,3535.833333,10361.66667,10621.66667,10348.33333,11393.33333
25/10/2008,3444.166667,5795,5765,5863.333333,5975,6566.666667,3958.333333,3405,3519.166667,10353.33333,10605,10340,11371.66667
26/10/2008,3428.333333,5763.333333,5731.666667,5841.666667,5953.333333,6526.666667,3933.333333,3390,3502.5,10345,10588.33333,10331.66667,11350
27/10/2008,3412.5,5731.666667,5698.333333,5820,5931.666667,6486.666667,3908.333333,3375,3485.833333,10336.66667,10571.66667,10323.33333,11328.33333
28/10/2008,3396.666667,5700,5665,5798.333333,5910,6446.666667,3883.333333,3360,3469.166667,10328.33333,10555,10315,11306.66667
29/10/2008,3381.666667,5670,5640,5778.333333,5890,6406.666667,3860,3348.333333,3449.166667,10323.33333,10541.66667,10306.66667,11288.33333
30/10/2008,3366.666667,5640,5615,5758.333333,5870,6366.666667,3836.666667,3336.666667,3429.166667,10318.33333,10528.33333,10298.33333,11270
31/10/2008,3345,5603.333333,5578.333333,5728.333333,5840,6318.333333,3806.666667,3318.333333,3402.5,10313.33333,10513.33333,10286.66667,11251.66667
01/11/2008,3323.333333,5566.666667,5541.666667,5698.333333,5810,6270,3776.666667,3300,3375.833333,10308.33333,10498.33333,10275,11233.33333
02/11/2008,3304.166667,5541.666667,5511.666667,5670,5781.666667,6228.333333,3760,3283.333333,3352.5,10303.33333,10485,10263.33333,11215
03/11/2008,3285,5516.666667,5481.666667,5641.666667,5753.333333,6186.666667,3743.333333,3266.666667,3329.166667,10298.33333,10471.66667,10251.66667,11196.66667
04/11/2008,3265.833333,5491.666667,5451.666667,5613.333333,5725,6145,3726.666667,3250,3305.833333,10293.33333,10458.33333,10240,11178.33333
05/11/2008,3246.666667,5466.666667,5421.666667,5585,5696.666667,6103.333333,3710,3233.333333,3282.5,10288.33333,10445,10228.33333,11160
06/11/2008,3227.5,5441.666667,5391.666667,5556.666667,5668.333333,6061.666667,3693.333333,3216.666667,3259.166667,10283.33333,10431.66667,10216.66667,11141.66667
07/11/2008,3205.833333,5405,5353.333333,5525,5636.666667,6020,3670,3198.333333,3230.833333,10278.33333,10416.66667,10203.33333,11123.33333
08/11/2008,3184.166667,5368.333333,5315,5493.333333,5605,5978.333333,3646.666667,3180,3202.5,10273.33333,10401.66667,10190,11105
09/11/2008,3165.833333,5335,5280,5466.666667,5576.666667,5941.666667,3625,3163.333333,3179.166667,10270,10388.33333,10181.66667,11090
10/11/2008,3147.5,5301.666667,5245,5440,5548.333333,5905,3603.333333,3146.666667,3155.833333,10266.66667,10375,10173.33333,11075
11/11/2008,3129.166667,5268.333333,5210,5413.333333,5520,5868.333333,3581.666667,3130,3132.5,10263.33333,10361.66667,10165,11060
12/11/2008,3110.833333,5235,5175,5386.666667,5491.666667,5831.666667,3560,3113.333333,3109.166667,10260,10348.33333,10156.66667,11045
13/11/2008,3092.5,5201.666667,5140,5360,5463.333333,5795,3538.333333,3096.666667,3085.833333,10256.66667,10335,10148.33333,11030
14/11/2008,3069.166667,5165,5100,5325,5423.333333,5750,3515,3075,3059.166667,10253.33333,10321.66667,10140,11015
15/11/2008,3045.833333,5128.333333,5060,5290,5383.333333,5705,3491.666667,3053.333333,3032.5,10250,10308.33333,10131.66667,11000
16/11/2008,3026.666667,5100,5023.333333,5261.666667,5351.666667,5673.333333,3475,3035,3011.666667,10250,10305,10126.66667,11000
17/11/2008,3007.5,5071.666667,4986.666667,5233.333333,5320,5641.666667,3458.333333,3016.666667,2990.833333,10250,10301.66667,10121.66667,11000
18/11/2008,2988.333333,5043.333333,4950,5205,5288.333333,5610,3441.666667,2998.333333,2970,10250,10298.33333,10116.66667,11000
19/11/2008,2969.166667,5015,4913.333333,5176.666667,5256.666667,5578.333333,3425,2980,2949.166667,10250,10295,10111.66667,11000
20/11/2008,2950,4986.666667,4876.666667,5148.333333,5225,5546.666667,3408.333333,2961.666667,2928.333333,10250,10291.66667,10106.66667,11000
21/11/2008,2925.833333,4946.666667,4833.333333,5118.333333,5191.666667,5515,3386.666667,2936.666667,2905.833333,10241.66667,10280,10101.66667,11000
22/11/2008,2901.666667,4906.666667,4790,5088.333333,5158.333333,5483.333333,3365,2911.666667,2883.333333,10233.33333,10268.33333,10096.66667,11000
23/11/2008,2882.5,4873.333333,4758.333333,5065,5131.666667,5466.666667,3345,2891.666667,2866.666667,10225,10256.66667,10091.66667,11000
24/11/2008,2863.333333,4840,4726.666667,5041.666667,5105,5450,3325,2871.666667,2850,10216.66667,10245,10086.66667,11000
25/11/2008,2844.166667,4806.666667,4695,5018.333333,5078.333333,5433.333333,3305,2851.666667,2833.333333,10208.33333,10233.33333,10081.66667,11000
26/11/2008,2825,4773.333333,4663.333333,4995,5051.666667,5416.666667,3285,2831.666667,2816.666667,10200,10221.66667,10076.66667,11000
27/11/2008,2805.833333,4740,4631.666667,4971.666667,5025,5400,3265,2811.666667,2800,10191.66667,10210,10071.66667,11000
28/11/2008,2785.833333,4708.333333,4605,4953.333333,5001.666667,5383.333333,3245,2790,2783.333333,10166.66667,10190,10066.66667,11000
29/11/2008,2765.833333,4676.666667,4578.333333,4935,4978.333333,5366.666667,3225,2768.333333,2766.666667,10141.66667,10170,10061.66667,11000
30/11/2008,2752.5,4651.666667,4563.333333,4926.666667,4965,5358.333333,3211.666667,2753.333333,2756.666667,10116.66667,10151.66667,10060,11000
01/12/2008,2739.166667,4626.666667,4548.333333,4918.333333,4951.666667,5350,3198.333333,2738.333333,2746.666667,10091.66667,10133.33333,10058.33333,11000
02/12/2008,2725.833333,4601.666667,4533.333333,4910,4938.333333,5341.666667,3185,2723.333333,2736.666667,10066.66667,10115,10056.66667,11000
03/12/2008,2712.5,4576.666667,4518.333333,4901.666667,4925,5333.333333,3171.666667,2708.333333,2726.666667,10041.66667,10096.66667,10055,11000
04/12/2008,2699.166667,4551.666667,4503.333333,4893.333333,4911.666667,5325,3158.333333,2693.333333,2716.666667,10016.66667,10078.33333,10053.33333,11000
05/12/2008,2686.666667,4536.666667,4496.666667,4898.333333,4913.333333,5316.666667,3145,2680,2706.666667,9991.666667,10060,10051.66667,11000
06/12/2008,2674.166667,4521.666667,4490,4903.333333,4915,5308.333333,3131.666667,2666.666667,2696.666667,9966.666667,10041.66667,10050,11000
07/12/2008,2664.166667,4518.333333,4491.666667,4911.666667,4920,5300,3125,2655,2691.666667,9941.666667,10025,10050,11000
08/12/2008,2654.166667,4515,4493.333333,4920,4925,5291.666667,3118.333333,2643.333333,2686.666667,9916.666667,10008.33333,10050,11000
09/12/2008,2644.166667,4511.666667,4495,4928.333333,4930,5283.333333,3111.666667,2631.666667,2681.666667,9891.666667,9991.666667,10050,11000
10/12/2008,2634.166667,4508.333333,4496.666667,4936.666667,4935,5275,3105,2620,2676.666667,9866.666667,9975,10050,11000
11/12/2008,2624.166667,4505,4498.333333,4945,4940,5266.666667,3098.333333,2608.333333,2671.666667,9841.666667,9958.333333,10050,11000
12/12/2008,2614.166667,4506.666667,4501.666667,4961.666667,4953.333333,5263.333333,3091.666667,2596.666667,2666.666667,9816.666667,9933.333333,10045,10983.33333
13/12/2008,2604.166667,4508.333333,4505,4978.333333,4966.666667,5260,3085,2585,2661.666667,9791.666667,9908.333333,10040,10966.66667
14/12/2008,2599.166667,4513.333333,4513.333333,5003.333333,4991.666667,5265,3080,2578.333333,2660,9766.666667,9883.333333,10035,10950
15/12/2008,2594.166667,4518.333333,4521.666667,5028.333333,5016.666667,5270,3075,2571.666667,2658.333333,9741.666667,9858.333333,10030,10933.33333
16/12/2008,2589.166667,4523.333333,4530,5053.333333,5041.666667,5275,3070,2565,2656.666667,9716.666667,9833.333333,10025,10916.66667
17/12/2008,2584.166667,4528.333333,4538.333333,5078.333333,5066.666667,5280,3065,2558.333333,2655,9691.666667,9808.333333,10020,10900
